"Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag Text","AvgSpeed","PmlHGV","Class1Volume","Class2Volume","Class3Volume","Class4Volume","Class5Volume","Class6Volume"
2019-04-03 14:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18819,0,0,0,0,0,0,0
2019-04-03 14:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18819,0,0,0,0,0,0,0
2019-04-03 14:25:00,="000000001157",1,"EB_NS",2,"East",35,0,"",16595,143,1,29,0,4,1,0
2019-04-03 14:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16595,0,0,0,0,0,0,0
2019-04-03 14:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16595,0,0,0,0,0,0,0
2019-04-03 14:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16595,0,0,0,0,0,0,0
2019-04-03 14:30:00,="000000001157",1,"EB_NS",2,"East",24,0,"",17546,125,0,21,0,1,2,0
2019-04-03 14:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17546,0,0,0,0,0,0,0
2019-04-03 14:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17546,0,0,0,0,0,0,0
2019-04-03 14:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17546,0,0,0,0,0,0,0
2019-04-03 14:35:00,="000000001157",1,"EB_NS",2,"East",18,0,"",13349,111,0,16,0,2,0,0
2019-04-03 14:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",13349,0,0,0,0,0,0,0
2019-04-03 14:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",13349,0,0,0,0,0,0,0
2019-04-03 14:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",13349,0,0,0,0,0,0,0
2019-04-03 14:40:00,="000000001157",1,"EB_NS",2,"East",24,0,"",15845,83,0,22,0,1,1,0
2019-04-03 14:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15845,0,0,0,0,0,0,0
2019-04-03 14:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15845,0,0,0,0,0,0,0
2019-04-03 14:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15845,0,0,0,0,0,0,0
2019-04-03 14:45:00,="000000001157",1,"EB_NS",2,"East",11,0,"",15884,182,0,9,0,2,0,0
2019-04-03 14:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15884,0,0,0,0,0,0,0
2019-04-03 14:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15884,0,0,0,0,0,0,0
2019-04-03 14:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15884,0,0,0,0,0,0,0
2019-04-03 14:50:00,="000000001157",1,"EB_NS",2,"East",33,0,"",15976,121,0,29,0,2,2,0
2019-04-03 14:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15976,0,0,0,0,0,0,0
2019-04-03 14:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15976,0,0,0,0,0,0,0
2019-04-03 14:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15976,0,0,0,0,0,0,0
2019-04-03 14:55:00,="000000001157",1,"EB_NS",2,"East",17,0,"",17108,118,1,14,0,1,1,0
2019-04-03 14:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17108,0,0,0,0,0,0,0
2019-04-03 14:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17108,0,0,0,0,0,0,0
2019-04-03 14:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17108,0,0,0,0,0,0,0
2019-04-03 15:00:00,="000000001157",1,"EB_NS",2,"East",22,0,"",17310,227,0,17,0,4,1,0
2019-04-03 15:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17310,0,0,0,0,0,0,0
2019-04-03 15:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17310,0,0,0,0,0,0,0
2019-04-03 15:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17310,0,0,0,0,0,0,0
2019-04-03 15:05:00,="000000001157",1,"EB_NS",2,"East",26,0,"",17917,154,0,22,0,3,1,0
2019-04-03 15:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17917,0,0,0,0,0,0,0
2019-04-03 15:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17917,0,0,0,0,0,0,0
2019-04-03 15:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17917,0,0,0,0,0,0,0
2019-04-03 15:10:00,="000000001157",1,"EB_NS",2,"East",24,0,"",17743,125,0,21,0,3,0,0
2019-04-03 15:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17743,0,0,0,0,0,0,0
2019-04-03 15:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17743,0,0,0,0,0,0,0
2019-04-03 15:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17743,0,0,0,0,0,0,0
2019-04-03 15:15:00,="000000001157",1,"EB_NS",2,"East",27,0,"",16553,74,0,25,0,1,1,0
2019-04-03 15:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16553,0,0,0,0,0,0,0
2019-04-03 15:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16553,0,0,0,0,0,0,0
2019-04-03 15:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16553,0,0,0,0,0,0,0
2019-04-03 15:20:00,="000000001157",1,"EB_NS",2,"East",26,0,"",16752,77,0,24,0,2,0,0
2019-04-03 15:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16752,0,0,0,0,0,0,0
2019-04-03 15:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16752,0,0,0,0,0,0,0
2019-04-03 15:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16752,0,0,0,0,0,0,0
2019-04-03 15:25:00,="000000001157",1,"EB_NS",2,"East",19,0,"",15775,53,0,18,0,0,1,0
2019-04-03 15:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15775,0,0,0,0,0,0,0
2019-04-03 15:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15775,0,0,0,0,0,0,0
2019-04-03 15:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15775,0,0,0,0,0,0,0
2019-04-03 15:30:00,="000000001157",1,"EB_NS",2,"East",32,0,"",16832,0,1,31,0,0,0,0
2019-04-03 15:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16832,0,0,0,0,0,0,0
2019-04-03 15:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16832,0,0,0,0,0,0,0
2019-04-03 15:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16832,0,0,0,0,0,0,0
2019-04-03 15:35:00,="000000001157",1,"EB_NS",2,"East",26,0,"",15662,77,0,24,0,2,0,0
2019-04-03 15:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15662,0,0,0,0,0,0,0
2019-04-03 15:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15662,0,0,0,0,0,0,0
2019-04-03 15:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15662,0,0,0,0,0,0,0
2019-04-03 15:40:00,="000000001157",1,"EB_NS",2,"East",27,0,"",15936,37,0,26,0,1,0,0
2019-04-03 15:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15936,0,0,0,0,0,0,0
2019-04-03 15:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15936,0,0,0,0,0,0,0
2019-04-03 15:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15936,0,0,0,0,0,0,0
2019-04-03 15:45:00,="000000001157",1,"EB_NS",2,"East",27,0,"",17047,74,0,25,0,1,1,0
2019-04-03 15:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17047,0,0,0,0,0,0,0
2019-04-03 15:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17047,0,0,0,0,0,0,0
2019-04-03 15:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17047,0,0,0,0,0,0,0
2019-04-03 15:50:00,="000000001157",1,"EB_NS",2,"East",16,0,"",16852,188,0,13,0,2,1,0
2019-04-03 15:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16852,0,0,0,0,0,0,0
2019-04-03 15:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16852,0,0,0,0,0,0,0
2019-04-03 15:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16852,0,0,0,0,0,0,0
2019-04-03 15:55:00,="000000001157",1,"EB_NS",2,"East",23,0,"",15640,0,1,21,1,0,0,0
2019-04-03 15:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15640,0,0,0,0,0,0,0
2019-04-03 15:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15640,0,0,0,0,0,0,0
2019-04-03 15:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15640,0,0,0,0,0,0,0
2019-04-03 16:00:00,="000000001157",1,"EB_NS",2,"East",22,0,"",16806,91,0,20,0,1,1,0
2019-04-03 16:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16806,0,0,0,0,0,0,0
2019-04-03 16:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16806,0,0,0,0,0,0,0
2019-04-03 16:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16806,0,0,0,0,0,0,0
2019-04-03 16:05:00,="000000001157",1,"EB_NS",2,"East",42,0,"",16362,24,0,41,0,0,1,0
2019-04-03 16:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16362,0,0,0,0,0,0,0
2019-04-03 16:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16362,0,0,0,0,0,0,0
2019-04-03 16:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16362,0,0,0,0,0,0,0
2019-04-03 16:10:00,="000000001157",1,"EB_NS",2,"East",23,0,"",15906,0,0,23,0,0,0,0
2019-04-03 16:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15906,0,0,0,0,0,0,0
2019-04-03 16:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15906,0,0,0,0,0,0,0
2019-04-03 16:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15906,0,0,0,0,0,0,0
2019-04-03 16:15:00,="000000001157",1,"EB_NS",2,"East",27,0,"",17233,74,0,25,0,2,0,0
2019-04-03 16:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17233,0,0,0,0,0,0,0
2019-04-03 16:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17233,0,0,0,0,0,0,0
2019-04-03 16:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17233,0,0,0,0,0,0,0
2019-04-03 16:20:00,="000000001157",1,"EB_NS",2,"East",28,0,"",16200,107,1,23,0,3,0,0
2019-04-03 16:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16200,0,0,0,0,0,0,0
2019-04-03 16:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16200,0,0,0,0,0,0,0
2019-04-03 16:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16200,0,0,0,0,0,0,0
2019-04-03 16:25:00,="000000001157",1,"EB_NS",2,"East",19,0,"",18143,158,0,16,0,2,1,0
2019-04-03 16:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18143,0,0,0,0,0,0,0
2019-04-03 16:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18143,0,0,0,0,0,0,0
2019-04-03 16:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18143,0,0,0,0,0,0,0
2019-04-03 16:30:00,="000000001157",1,"EB_NS",2,"East",23,0,"",17005,43,0,22,0,0,1,0
2019-04-03 16:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17005,0,0,0,0,0,0,0
2019-04-03 16:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17005,0,0,0,0,0,0,0
2019-04-03 16:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17005,0,0,0,0,0,0,0
2019-04-03 16:35:00,="000000001157",1,"EB_NS",2,"East",34,0,"",16985,59,1,31,0,2,0,0
2019-04-03 16:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16985,0,0,0,0,0,0,0
2019-04-03 16:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16985,0,0,0,0,0,0,0
2019-04-03 16:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16985,0,0,0,0,0,0,0
2019-04-03 16:40:00,="000000001157",1,"EB_NS",2,"East",34,0,"",17802,0,0,34,0,0,0,0
2019-04-03 16:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17802,0,0,0,0,0,0,0
2019-04-03 16:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17802,0,0,0,0,0,0,0
2019-04-03 16:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17802,0,0,0,0,0,0,0
2019-04-03 16:45:00,="000000001157",1,"EB_NS",2,"East",21,0,"",17262,48,0,20,0,0,1,0
2019-04-03 16:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17262,0,0,0,0,0,0,0
2019-04-03 16:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17262,0,0,0,0,0,0,0
2019-04-03 16:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17262,0,0,0,0,0,0,0
2019-04-03 16:50:00,="000000001157",1,"EB_NS",2,"East",20,0,"",15792,100,0,18,0,0,2,0
2019-04-03 16:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15792,0,0,0,0,0,0,0
2019-04-03 16:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15792,0,0,0,0,0,0,0
2019-04-03 16:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15792,0,0,0,0,0,0,0
2019-04-03 16:55:00,="000000001157",1,"EB_NS",2,"East",24,0,"",17442,83,0,22,0,2,0,0
2019-04-03 16:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17442,0,0,0,0,0,0,0
2019-04-03 16:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17442,0,0,0,0,0,0,0
2019-04-03 16:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17442,0,0,0,0,0,0,0
2019-04-03 17:00:00,="000000001157",1,"EB_NS",2,"East",35,0,"",17143,86,0,32,0,2,1,0
2019-04-03 17:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17143,0,0,0,0,0,0,0
2019-04-03 17:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17143,0,0,0,0,0,0,0
2019-04-03 17:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17143,0,0,0,0,0,0,0
2019-04-03 17:05:00,="000000001157",1,"EB_NS",2,"East",54,0,"",15509,37,0,52,0,2,0,0
2019-04-03 17:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15509,0,0,0,0,0,0,0
2019-04-03 17:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15509,0,0,0,0,0,0,0
2019-04-03 17:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15509,0,0,0,0,0,0,0
2019-04-03 17:10:00,="000000001157",1,"EB_NS",2,"East",26,0,"",15085,38,0,25,0,1,0,0
2019-04-03 17:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15085,0,0,0,0,0,0,0
2019-04-03 17:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15085,0,0,0,0,0,0,0
2019-04-03 17:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15085,0,0,0,0,0,0,0
2019-04-03 17:15:00,="000000001157",1,"EB_NS",2,"East",35,0,"",16913,57,1,32,0,2,0,0
2019-04-03 17:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16913,0,0,0,0,0,0,0
2019-04-03 17:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16913,0,0,0,0,0,0,0
2019-04-03 17:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16913,0,0,0,0,0,0,0
2019-04-03 17:20:00,="000000001157",1,"EB_NS",2,"East",27,0,"",17377,0,1,26,0,0,0,0
2019-04-03 17:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17377,0,0,0,0,0,0,0
2019-04-03 17:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17377,0,0,0,0,0,0,0
2019-04-03 17:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17377,0,0,0,0,0,0,0
2019-04-03 17:25:00,="000000001157",1,"EB_NS",2,"East",25,0,"",16967,0,0,25,0,0,0,0
2019-04-03 17:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16967,0,0,0,0,0,0,0
2019-04-03 17:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16967,0,0,0,0,0,0,0
2019-04-03 17:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16967,0,0,0,0,0,0,0
2019-04-03 17:30:00,="000000001157",1,"EB_NS",2,"East",20,0,"",17000,100,0,18,0,0,2,0
2019-04-03 17:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17000,0,0,0,0,0,0,0
2019-04-03 17:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17000,0,0,0,0,0,0,0
2019-04-03 17:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17000,0,0,0,0,0,0,0
2019-04-03 17:35:00,="000000001157",1,"EB_NS",2,"East",32,0,"",16502,0,1,31,0,0,0,0
2019-04-03 17:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16502,0,0,0,0,0,0,0
2019-04-03 17:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16502,0,0,0,0,0,0,0
2019-04-03 17:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16502,0,0,0,0,0,0,0
2019-04-03 17:40:00,="000000001157",1,"EB_NS",2,"East",36,0,"",16350,28,2,33,0,1,0,0
2019-04-03 17:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16350,0,0,0,0,0,0,0
2019-04-03 17:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16350,0,0,0,0,0,0,0
2019-04-03 17:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16350,0,0,0,0,0,0,0
2019-04-03 17:45:00,="000000001157",1,"EB_NS",2,"East",35,0,"",16722,86,0,32,0,3,0,0
2019-04-03 17:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16722,0,0,0,0,0,0,0
2019-04-03 17:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16722,0,0,0,0,0,0,0
2019-04-03 17:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16722,0,0,0,0,0,0,0
2019-04-03 17:50:00,="000000001157",1,"EB_NS",2,"East",21,0,"",18069,0,0,21,0,0,0,0
2019-04-03 17:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18069,0,0,0,0,0,0,0
2019-04-03 17:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18069,0,0,0,0,0,0,0
2019-04-03 17:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18069,0,0,0,0,0,0,0
2019-04-03 17:55:00,="000000001157",1,"EB_NS",2,"East",29,0,"",17375,34,0,28,0,1,0,0
2019-04-03 17:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17375,0,0,0,0,0,0,0
2019-04-03 17:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17375,0,0,0,0,0,0,0
2019-04-03 17:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17375,0,0,0,0,0,0,0
2019-04-03 18:00:00,="000000001157",1,"EB_NS",2,"East",24,0,"",17303,83,1,21,0,1,1,0
2019-04-03 18:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17303,0,0,0,0,0,0,0
2019-04-03 18:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17303,0,0,0,0,0,0,0
2019-04-03 18:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17303,0,0,0,0,0,0,0
2019-04-03 18:05:00,="000000001157",1,"EB_NS",2,"East",33,0,"",16338,30,1,31,0,0,1,0
2019-04-03 18:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16338,0,0,0,0,0,0,0
2019-04-03 18:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16338,0,0,0,0,0,0,0
2019-04-03 18:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16338,0,0,0,0,0,0,0
2019-04-03 18:10:00,="000000001157",1,"EB_NS",2,"East",28,0,"",18264,36,0,27,0,1,0,0
2019-04-03 18:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18264,0,0,0,0,0,0,0
2019-04-03 18:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18264,0,0,0,0,0,0,0
2019-04-03 18:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18264,0,0,0,0,0,0,0
2019-04-03 18:15:00,="000000001157",1,"EB_NS",2,"East",20,0,"",16903,100,0,18,0,1,1,0
2019-04-03 18:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16903,0,0,0,0,0,0,0
2019-04-03 18:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16903,0,0,0,0,0,0,0
2019-04-03 18:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16903,0,0,0,0,0,0,0
2019-04-03 18:20:00,="000000001157",1,"EB_NS",2,"East",25,0,"",17200,120,0,22,0,3,0,0
2019-04-03 18:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17200,0,0,0,0,0,0,0
2019-04-03 18:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17200,0,0,0,0,0,0,0
2019-04-03 18:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17200,0,0,0,0,0,0,0
2019-04-03 18:25:00,="000000001157",1,"EB_NS",2,"East",27,0,"",16698,111,0,24,0,2,1,0
2019-04-03 18:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16698,0,0,0,0,0,0,0
2019-04-03 18:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16698,0,0,0,0,0,0,0
2019-04-03 18:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16698,0,0,0,0,0,0,0
2019-04-03 18:30:00,="000000001157",1,"EB_NS",2,"East",21,0,"",16402,95,0,19,0,1,1,0
2019-04-03 18:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16402,0,0,0,0,0,0,0
2019-04-03 18:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16402,0,0,0,0,0,0,0
2019-04-03 18:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16402,0,0,0,0,0,0,0
2019-04-03 18:35:00,="000000001157",1,"EB_NS",2,"East",24,0,"",17465,208,0,19,0,3,2,0
2019-04-03 18:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17465,0,0,0,0,0,0,0
2019-04-03 18:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17465,0,0,0,0,0,0,0
2019-04-03 18:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17465,0,0,0,0,0,0,0
2019-04-03 18:40:00,="000000001157",1,"EB_NS",2,"East",29,0,"",16552,0,0,29,0,0,0,0
2019-04-03 18:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16552,0,0,0,0,0,0,0
2019-04-03 18:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16552,0,0,0,0,0,0,0
2019-04-03 18:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16552,0,0,0,0,0,0,0
2019-04-03 18:45:00,="000000001157",1,"EB_NS",2,"East",30,0,"",14352,67,0,28,0,0,2,0
2019-04-03 18:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14352,0,0,0,0,0,0,0
2019-04-03 18:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14352,0,0,0,0,0,0,0
2019-04-03 18:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14352,0,0,0,0,0,0,0
2019-04-03 18:50:00,="000000001157",1,"EB_NS",2,"East",23,0,"",16896,43,0,22,0,1,0,0
2019-04-03 18:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16896,0,0,0,0,0,0,0
2019-04-03 18:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16896,0,0,0,0,0,0,0
2019-04-03 18:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16896,0,0,0,0,0,0,0
2019-04-03 18:55:00,="000000001157",1,"EB_NS",2,"East",23,0,"",18732,87,0,21,0,1,1,0
2019-04-03 18:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18732,0,0,0,0,0,0,0
2019-04-03 18:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18732,0,0,0,0,0,0,0
2019-04-03 18:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18732,0,0,0,0,0,0,0
2019-04-03 19:00:00,="000000001157",1,"EB_NS",2,"East",20,0,"",16833,0,0,20,0,0,0,0
2019-04-03 19:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16833,0,0,0,0,0,0,0
2019-04-03 19:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16833,0,0,0,0,0,0,0
2019-04-03 19:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16833,0,0,0,0,0,0,0
2019-04-03 19:05:00,="000000001157",1,"EB_NS",2,"East",28,0,"",16885,36,0,27,0,0,1,0
2019-04-03 19:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16885,0,0,0,0,0,0,0
2019-04-03 19:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16885,0,0,0,0,0,0,0
2019-04-03 19:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16885,0,0,0,0,0,0,0
2019-04-03 19:10:00,="000000001157",1,"EB_NS",2,"East",24,0,"",17604,42,0,23,0,0,1,0
2019-04-03 19:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17604,0,0,0,0,0,0,0
2019-04-03 19:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17604,0,0,0,0,0,0,0
2019-04-03 19:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17604,0,0,0,0,0,0,0
2019-04-03 19:15:00,="000000001157",1,"EB_NS",2,"East",20,0,"",15764,150,0,17,0,3,0,0
2019-04-03 19:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15764,0,0,0,0,0,0,0
2019-04-03 19:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15764,0,0,0,0,0,0,0
2019-04-03 19:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15764,0,0,0,0,0,0,0
2019-04-03 19:20:00,="000000001157",1,"EB_NS",2,"East",23,0,"",19227,174,0,19,0,1,3,0
2019-04-03 19:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",19227,0,0,0,0,0,0,0
2019-04-03 19:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",19227,0,0,0,0,0,0,0
2019-04-03 19:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",19227,0,0,0,0,0,0,0
2019-04-03 19:25:00,="000000001157",1,"EB_NS",2,"East",10,0,"",18278,100,0,9,0,1,0,0
2019-04-03 19:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18278,0,0,0,0,0,0,0
2019-04-03 19:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18278,0,0,0,0,0,0,0
2019-04-03 19:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18278,0,0,0,0,0,0,0
2019-04-03 19:30:00,="000000001157",1,"EB_NS",2,"East",17,0,"",17533,59,0,16,0,0,1,0
2019-04-03 19:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17533,0,0,0,0,0,0,0
